Word,Count,Percentage of total,Cumulative percentage of total
αἰτιάομαι,74,0.01,79.87
καταφρονέω,74,0.01,79.88
ἀπαντάω,74,0.01,79.9
καταφεύγω,74,0.01,79.91
διαβολή,74,0.01,79.92
κρείσσων,74,0.01,79.94
σύμπας,74,0.01,79.95
σκηνή,74,0.01,79.96
Σάρδεις,74,0.01,79.97
καθόλου,74,0.01,79.99
ἅπτω,73,0.01,80.0
ἐνθυμέομαι,73,0.01,80.01
δωρεά,73,0.01,80.03
δίαιτα,73,0.01,80.04
ὁρμή,73,0.01,80.05
ἡσσάομαι,73,0.01,80.06
κτῆσις,73,0.01,80.08
κέρας,73,0.01,80.09
κατοικέω,73,0.01,80.1
λόφος,73,0.01,80.12
Λιβύη,73,0.01,80.13
ἐπαγγέλλω,72,0.01,80.14
τόλμα,72,0.01,80.15
φαῦλος,72,0.01,80.17
ἥδομαι,72,0.01,80.18
θύρα,72,0.01,80.19
ἐξετάζω,72,0.01,80.2
ἀκριβής,72,0.01,80.22
κτείνω,72,0.01,80.23
ἐπιγίγνομαι,72,0.01,80.24
σκέπτομαι,71,0.01,80.25
παραχρῆμα,71,0.01,80.27
στεφανόω,71,0.01,80.28
ἐξελαύνω,71,0.01,80.29
ἱδρύω,71,0.01,80.3
ἀποστερέω,71,0.01,80.32
ἐπάγω,71,0.01,80.33
Ἀφροδίτη,71,0.01,80.34
ποιόω,71,0.01,80.35
στόμα,71,0.01,80.36
ἀποπλέω,71,0.01,80.38
Ἀντίπατρος,71,0.01,80.39
οἰκέτης,70,0.01,80.4
Ἑλλήσποντος,70,0.01,80.41
μισέω,70,0.01,80.43
πολίτευμα,70,0.01,80.44
ἐρῆμος,70,0.01,80.45
μόνον,70,0.01,80.46
πορεία,70,0.01,80.47
Ἀννίβας,70,0.01,80.49
μιν,70,0.01,80.5
Ὑρκανός,70,0.01,80.51
νομοθέτης,69,0.01,80.52
πατρῷος,69,0.01,80.54
προαιρέω,69,0.01,80.55
ὠφελέω,69,0.01,80.56
πεδίον,69,0.01,80.57
πένης,69,0.01,80.58
Σπαρτιάτης,69,0.01,80.6
Λεύκιος,69,0.01,80.61
κοινωνέω,69,0.01,80.62
φύλαξ,68,0.01,80.63
βοήθεια,68,0.01,80.64
μεταξύ,68,0.01,80.66
χαίρω,68,0.01,80.67
καίπερ,68,0.01,80.68
ὑπακούω,68,0.01,80.69
ἄπειμι1,68,0.01,80.7
καταπλέω,68,0.01,80.71
παιδεύω,68,0.01,80.73
ἦ,68,0.01,80.74
ἀμείνων,68,0.01,80.75
ἀρκέω,68,0.01,80.76
συγγενής,68,0.01,80.77
ἀποπέμπω,68,0.01,80.79
εἴσειμι,67,0.01,80.8
σχῆμα,67,0.01,80.81
ἐκλείπω,67,0.01,80.82
φράζω,67,0.01,80.83
ἄρτι,67,0.01,80.84
προθυμία,67,0.01,80.86
Ἀργεῖος,67,0.01,80.87
κατασκευή,67,0.01,80.88
πόνος,67,0.01,80.89
ἐπιστολή,67,0.01,80.9
ἐπιτελέω,67,0.01,80.91
Ξέρξης,67,0.01,80.93
Ἀντώνιος,67,0.01,80.94
ἐντεῦθεν,66,0.01,80.95
ἀδίκημα,66,0.01,80.96
ἐπιγράφω,66,0.01,80.97
σπουδάζω,66,0.01,80.98
κῆρυξ,66,0.01,81.0
ἑπτά,66,0.01,81.01
ἐπανέρχομαι,66,0.01,81.02
διαβάλλω,66,0.01,81.03
ἄμφω,66,0.01,81.04
βάλλω,66,0.01,81.05
ἐκδίδωμι,66,0.01,81.06
ἐπικαλέω,66,0.01,81.08
στέφανος,66,0.01,81.09
δεξιός,66,0.01,81.1
πῦρ,66,0.01,81.11
μνημονεύω,66,0.01,81.12
Κερυκυραῖος,66,0.01,81.13
Ἰουδαῖος,66,0.01,81.14
διάκειμαι,65,0.01,81.16
πρόγονος,65,0.01,81.17
τέταρτος,65,0.01,81.18
προσφέρω,65,0.01,81.19
ἑταῖρος,65,0.01,81.2
διασῴζω,65,0.01,81.21
μυριάς,65,0.01,81.22
ἔφορος,65,0.01,81.24
κατάγω,65,0.01,81.25
δημότης,64,0.01,81.26
ἆρα,64,0.01,81.27
δανείζω,64,0.01,81.28
ἐράω1,64,0.01,81.29
φιλοτιμία,64,0.01,81.3
Ἀττική,64,0.01,81.31
εὐθύς,64,0.01,81.33
πλοῦτος1,64,0.01,81.34
Ἱέρων,64,0.01,81.35
βασίλειον,64,0.01,81.36
μνήμη,64,0.01,81.37
στρατοπεδεύω,64,0.01,81.38
μισθοφόρος,64,0.01,81.39
ἀποικία,64,0.01,81.4
ἔνδον,63,0.01,81.41
αἰσχύνω,63,0.01,81.43
ἐγγύς,63,0.01,81.44
περιίστημι,63,0.01,81.45
ὑπολείπω,63,0.01,81.46
σαυτοῦ,63,0.01,81.47
ἔγκλημα,63,0.01,81.48
χείρων,63,0.01,81.49
βέλτιστος,63,0.01,81.5
μεταβολή,63,0.01,81.51
βασιλικός,63,0.01,81.52
σπεύδω,63,0.01,81.54
γεννάω,63,0.01,81.55
καθαιρέω,63,0.01,81.56
στρατοπεδεία,63,0.01,81.57
κράτος,63,0.01,81.58
ἔχθρα,62,0.01,81.59
μειράκιον,62,0.01,81.6
ἐντός,62,0.01,81.61
συλλέγω,62,0.01,81.62
διαμένω,62,0.01,81.63
προσλαμβάνω,62,0.01,81.64
πύργος,62,0.01,81.65
φιλόσοφος,62,0.01,81.67
ἐξαιρέω,62,0.01,81.68
νέμω,62,0.01,81.69
Παυσανίας,62,0.01,81.7
Αἰγύπτιος,62,0.01,81.71
σύγκλητος,62,0.01,81.72
λυπέω,61,0.01,81.73
πρόνοια,61,0.01,81.74
ἐπιμέλεια,61,0.01,81.75
σώφρων,61,0.01,81.76
ὑβρίζω,61,0.01,81.77
πρεσβεύω,61,0.01,81.78
ὑστεραῖος,61,0.01,81.79
αἴρω,61,0.01,81.8
παρίημι,61,0.01,81.82
οἴκαδε,61,0.01,81.83
κινέω,61,0.01,81.84
χορηγία,61,0.01,81.85
ἀδελφή,61,0.01,81.86
χράω,61,0.01,81.87
σοφία,61,0.01,81.88
δέος,61,0.01,81.89
ἐπιτάσσω,60,0.01,81.9
διοικέω,60,0.01,81.91
συνέρχομαι,60,0.01,81.92
βωμός,60,0.01,81.93
ἐκφέρω,60,0.01,81.94
πεντακόσιοι,60,0.01,81.95
παραλείπω,60,0.01,81.96
ὁμοῦ,60,0.01,81.97
Σπάρτη,60,0.01,81.98
ἱμάτιον,60,0.01,81.99
ὠφέλεια,60,0.01,82.0
συνάπτω,60,0.01,82.02
σπονδή,60,0.01,82.03
λέγω2,60,0.01,82.04
ἅρμα,60,0.01,82.05
Ἀριστόβουλος,60,0.01,82.06
ἑβδομήκοντα,60,0.01,82.07
συγγραφεύς,60,0.01,82.08
καταπλήσσω,60,0.01,82.09
ὁλοσχερής,60,0.01,82.1
Γράκχος,60,0.01,82.11
ἐκπλέω,59,0.01,82.12
γενναῖος,59,0.01,82.13
Σάμος,59,0.01,82.14
ἐρέω,59,0.01,82.15
εἶδος,59,0.01,82.16
βλέπω,59,0.01,82.17
γέρων,59,0.01,82.18
πρόσω,59,0.01,82.19
παρατάσσω,59,0.01,82.2
Θεσσαλός,59,0.01,82.21
Θεόφημος,59,0.01,82.22
πόσος,58,0.01,82.23
οὔπω,58,0.01,82.24
ἀπαλλάσσω,58,0.01,82.25
ἀποβάλλω,58,0.01,82.26
κατήγορος,58,0.01,82.27
πληγή,58,0.01,82.28
ὑπερβολή,58,0.01,82.29
πρόκειμαι,58,0.01,82.3
δισχίλιοι,58,0.01,82.31
ἐσθής,58,0.01,82.32
ἐραστής,58,0.01,82.33
ἀπαγγέλλω,58,0.01,82.34
νόμιμος,58,0.01,82.35
ναί,58,0.01,82.36
κύκλος,58,0.01,82.37
ταξίαρχος,58,0.01,82.38
Γναῖος,58,0.01,82.39
σωφροσύνη,57,0.01,82.4
ἀνοίγνυμι,57,0.01,82.41
πρόσωπον,57,0.01,82.42
βαρύς,57,0.01,82.43
πέρ,57,0.01,82.44
ἀθρόος,57,0.01,82.45
ἀπολαμβάνω,57,0.01,82.46
Ἀθήνη,57,0.01,82.47
διέρχομαι,57,0.01,82.48
στασιάζω,57,0.01,82.49
Κελτοί,57,0.01,82.5
χάραξ,57,0.01,82.51
ἀριθμός,56,0.01,82.52
προδίδωμι,56,0.01,82.53
ἐλάχιστος,56,0.01,82.54
ἀναφέρω,56,0.01,82.55
τάφρος,56,0.01,82.56
φθόνος,56,0.01,82.57
δαίμων,56,0.01,82.58
πλησίος,56,0.01,82.59
Πτολεμαῖος,56,0.01,82.6
ἐξαποστέλλω,56,0.01,82.61
ἀπιστέω,55,0.01,82.62
ἐντυγχάνω,55,0.01,82.63
μεταπέμπω,55,0.01,82.64
λίαν,55,0.01,82.65
ἀκολουθέω,55,0.01,82.66
ἐνθάδε,55,0.01,82.67
ἀγρός,55,0.01,82.68
ἄπιστος,55,0.01,82.69
πλόος,55,0.01,82.7
τοι,55,0.01,82.71
ζῷον,55,0.01,82.72
ἀσκέω,55,0.01,82.73
ἑορτή,55,0.01,82.74
ἔπειμι1,55,0.01,82.75
Γαλάτης,55,0.01,82.76
ψηφίζομαι,54,0.01,82.76
ὄχλος,54,0.01,82.77
λαγχάνω,54,0.01,82.78
θαυμαστός,54,0.01,82.79
ἐπαίρω,54,0.01,82.8
ἔπαινος,54,0.01,82.81
φροντίζω,54,0.01,82.82
παρεμβολή,54,0.01,82.83
λίθος,54,0.01,82.84
βασανίζω,54,0.01,82.85
φοβερός,54,0.01,82.86
φθάνω,54,0.01,82.87
ἄκρα,54,0.01,82.88
Κλεομένης,54,0.01,82.89
πρόθεσις,54,0.01,82.9
διάθεσις,54,0.01,82.91
ἥλιος,53,0.01,82.92
ἐθίζω,53,0.01,82.92
ἀπαλλαξείω,53,0.01,82.93
δεῦρο,53,0.01,82.94
πέμπτος,53,0.01,82.95
λογισμός,53,0.01,82.96
χίλιος,53,0.01,82.97
ἐλέγχω,53,0.01,82.98
ἀγανακτέω,53,0.01,82.99
ἐλευθερόω,53,0.01,83.0
Ἡρακλῆς,53,0.01,83.01
αὐτόθι,53,0.01,83.02
Μέτελλος,53,0.01,83.03
οἴκησις,52,0.01,83.04
καταψηφίζομαι,52,0.01,83.04
ἐμπειρία,52,0.01,83.05
φυλή,52,0.01,83.06
λέγω1,52,0.01,83.07
μηχανάομαι,52,0.01,83.08
ἀνόσιος,52,0.01,83.09
Δημοσθένης,52,0.01,83.1
τάχος,52,0.01,83.11
τελευτή,52,0.01,83.12
πληρόω,52,0.01,83.13
βαδίζω,52,0.01,83.13
πανταχόθεν,52,0.01,83.14
προίημι,52,0.01,83.15
ἰσχύς,52,0.01,83.16
ἀκρόπολις,52,0.01,83.17
Ἀγησίλαος,52,0.01,83.18
ἐπιχώριος,52,0.01,83.19
περίστασις,52,0.01,83.2
ναυμαχέω,52,0.01,83.21
διάλυσις,52,0.01,83.22
θάπτω,51,0.01,83.23
γυμνός,51,0.01,83.23
ἀπελαύνω,51,0.01,83.24
οὗ,51,0.01,83.25
ἔπειμι2,51,0.01,83.26
ἄχθομαι,51,0.01,83.27
ἐπείγω,51,0.01,83.28
εὔνους,51,0.01,83.29
παραινέω,51,0.01,83.3
περιγίγνομαι,51,0.01,83.31
ἤπειρος,51,0.01,83.31
εὐδαίμων,51,0.01,83.32
ἀφορμή,51,0.01,83.33
χρυσός,51,0.01,83.34
καταβάλλω,51,0.01,83.35
Μιλήσιος,51,0.01,83.36
Βυζάντιος,51,0.01,83.37
Συρία,51,0.01,83.38
συνοικέω,51,0.01,83.39
Ἀβοριγῖνες,51,0.01,83.39
παιδεία,50,0.01,83.4
καταγιγνώσκω,50,0.01,83.41
εὔχομαι,50,0.01,83.42
ἀγαπάω,50,0.01,83.43
πολυτελής,50,0.01,83.44
πορίζω,50,0.01,83.45
ὀφθαλμός,50,0.01,83.46
θεράπων,50,0.01,83.46
οὐκ,50,0.01,83.47
καταβαίνω,50,0.01,83.48
αὐτοῦ,50,0.01,83.49
ὑπισχνέομαι,50,0.01,83.5
ἀμφισβητέω,50,0.01,83.51
φρόνημα,50,0.01,83.52
Ἰωνία,50,0.01,83.53
προίξ,50,0.01,83.53
πέλαγος,50,0.01,83.54
θεῖος1,49,0.01,83.55
ἐξαμαρτάνω,49,0.01,83.56
συγγνώμη,49,0.01,83.57
ἔσχατος,49,0.01,83.58
δώδεκα,49,0.01,83.59
ἀπαιτέω,49,0.01,83.59
ὁποῖος,49,0.01,83.6
ἄγγελος,49,0.01,83.61
διάγω,49,0.01,83.62
ἐκπίτνω,49,0.01,83.63
ὑπερβάλλω,49,0.01,83.64
ἀσθενής,49,0.01,83.65
καρπός1,49,0.01,83.65
βέλος,49,0.01,83.66
ἀλώπηξ,49,0.01,83.67
κύων,49,0.01,83.68
στρατηγία,49,0.01,83.69
ἀντέχω,49,0.01,83.7
Σάμιος,49,0.01,83.71
ἅτε,49,0.01,83.71
Λατῖνος,49,0.01,83.72
Θηραμένης,49,0.01,83.73
χαρίζομαι,48,0.01,83.74
ἀπολογία,48,0.01,83.75
ἐπικρατέω,48,0.01,83.76
οὐδαμοῦ,48,0.01,83.76
διάφορος,48,0.01,83.77
κοινωνία,48,0.01,83.78
οἶνος,48,0.01,83.79
ναύαρχος,48,0.01,83.8
προγίγνομαι,48,0.01,83.81
καθήκω,48,0.01,83.81
δήμαρχος,48,0.01,83.82
νεανίσκος,47,0.01,83.83
τετταράκοντα,47,0.01,83.84
παράνομος,47,0.01,83.85
ἀναμιμνήσκω,47,0.01,83.86
πρόσοδος,47,0.01,83.86
Ἀπόλλων,47,0.01,83.87
κτῆμα,47,0.01,83.88
ἐπιεικής,47,0.01,83.89
οὐδέποτε,47,0.01,83.9
ὅμηρος,47,0.01,83.9
οἴκοι,47,0.01,83.91
ἐκτείνω,47,0.01,83.92
ὀνειδίζω,47,0.01,83.93
ἁρπάζω,47,0.01,83.94
συναθροίζω,47,0.01,83.95
σημαίνω,47,0.01,83.95
ἀνέχω,47,0.01,83.96
διαδέχομαι,47,0.01,83.97
πρέπω,47,0.01,83.98
ἀκμή,47,0.01,83.99
συντελέω,47,0.01,83.99
φρούριον,47,0.01,84.0
ἕξ,47,0.01,84.01
ναύτης,47,0.01,84.02
διασαφέω,47,0.01,84.03
πάππος,47,0.01,84.04
φρουρά,46,0.01,84.04
καινός,46,0.01,84.05
κατηγορία,46,0.01,84.06
διάνοια,46,0.01,84.07
ἐγκαλέω,46,0.01,84.08
ἔξωθεν,46,0.01,84.08
δικαιοσύνη,46,0.01,84.09
ἀνδράποδον,46,0.01,84.1
ἱππικός,46,0.01,84.11
μῆκος,46,0.01,84.12
πω,46,0.01,84.12
ἀνδρεία,46,0.01,84.13
φορέω,46,0.01,84.14
χειρόω,46,0.01,84.15
Βαβυλών,46,0.01,84.16
ἐμπίμπρημι,46,0.01,84.16
φιάλη,46,0.01,84.17
τεσσαράκοντα,46,0.01,84.18
ἀποχωρέω,46,0.01,84.19
πλεονεκτέω,46,0.01,84.2
διαρπάζω,46,0.01,84.2
σημαία,46,0.01,84.21
μέμφομαι,45,0.01,84.22
προσβάλλω,45,0.01,84.23
βοάω,45,0.01,84.24
γελάω,45,0.01,84.24
σεμνός,45,0.01,84.25
ἀνθρώπινος,45,0.01,84.26
ἀποφέρω,45,0.01,84.27
διαφυλάσσω,45,0.01,84.28
ἀποψηφίζομαι,45,0.01,84.28
ἐξευρίσκω,45,0.01,84.29
ἀέκων,45,0.01,84.3
μοῖρα,45,0.01,84.31
μέλω,45,0.01,84.31
ὁπότερος,45,0.01,84.32
ἑσπέρα,45,0.01,84.33
τειχίζω,45,0.01,84.34
ὑπόκειμαι,45,0.01,84.35
θεάω,45,0.01,84.35
μεταβάλλω,45,0.01,84.36
ἐγκρατής,45,0.01,84.37
ὕστερον,45,0.01,84.38
ὑποδείκνυμι,45,0.01,84.38
ἀμελέω,45,0.01,84.39
Σιμωνίδης,45,0.01,84.4
στολή,45,0.01,84.41
Δαρεῖος,45,0.01,84.42
ἀξιόλογος,45,0.01,84.42
ὀκτώ,45,0.01,84.43
ἐκεῖθεν,45,0.01,84.44
τριήραρχος,45,0.01,84.45
ἀποβαίνω,45,0.01,84.46
Ἀμίλκας,45,0.01,84.46
Ἱεροσόλυμα,45,0.01,84.47
ἰσχύω,44,0.01,84.48
διέξειμι,44,0.01,84.49
ἔργω1,44,0.01,84.49
ἀσπίς,44,0.01,84.5
παντάπασι,44,0.01,84.51
δαπάνη,44,0.01,84.52
εὐπορέω,44,0.01,84.53
ἀποφεύγω,44,0.01,84.53
μοιχός,44,0.01,84.54
περιπίπτω,44,0.01,84.55
ἀποδέχομαι,44,0.01,84.56
βίαιος,44,0.01,84.56
μεταλαμβάνω,44,0.01,84.57
πάντως,44,0.01,84.58
χρυσίον,44,0.01,84.59
ἐπιβαίνω,44,0.01,84.59
ἁρμόζω,44,0.01,84.6
ἀποδιδράσκω,44,0.01,84.61
Διονύσιος,44,0.01,84.62
Τυρρηνός,44,0.01,84.62
μόλις,44,0.01,84.63
κτίζω,44,0.01,84.64
χαρίζω,44,0.01,84.65
ταραχή,44,0.01,84.66
προβάλλω,43,0.01,84.66
ὁρίζω,43,0.01,84.67
ἐπιβουλή,43,0.01,84.68
ἀπόστασις,43,0.01,84.69
Ἀρκάς,43,0.01,84.69
τίκτω,43,0.01,84.7
πονέω,43,0.01,84.71
ἐπιθυμία,43,0.01,84.72
συνίημι,43,0.01,84.72
νόσος,43,0.01,84.73
ἥμισυς,43,0.01,84.74
Μέλητος,43,0.01,84.75
διαπέμπω,43,0.01,84.75
Κόρινθος,43,0.01,84.76
Βοιωτός,43,0.01,84.77
συμμίγνυμι,43,0.01,84.78
ζέυς,43,0.01,84.78
φόρος,43,0.01,84.79
Πελασγός,43,0.01,84.8
ὑποψία,42,0.01,84.81
κάθημαι,42,0.01,84.81
διατριβή,42,0.01,84.82
χειροτονέω,42,0.01,84.83
ἐκπλήσσω,42,0.01,84.83
προσποιέω,42,0.01,84.84
ἀδικία,42,0.01,84.85
κατατίθημι,42,0.01,84.86
Εὔβοια,42,0.01,84.86
ἀποτίθημι,42,0.01,84.87
ᾗ,42,0.01,84.88
αἵρεσις,42,0.01,84.89
παρθένος,42,0.01,84.89
θέρος,42,0.01,84.9
ὑπηρέτης,42,0.01,84.91
Ἔφεσος,42,0.01,84.92
Φορμίων,42,0.01,84.92
κατανοέω,42,0.01,84.93
Ῥόδιος,42,0.01,84.94
Ἀπολλόδωρος,42,0.01,84.94
κώμη,42,0.01,84.95
Σερτώριος,42,0.01,84.96
Μηδικός,42,0.01,84.97
περιλαμβάνω,41,0.01,84.97
εἰκών,41,0.01,84.98
ἐπιτήδευμα,41,0.01,84.99
δουλεύω,41,0.01,84.99
γνώριμος,41,0.01,85.0
ἁμάρτημα,41,0.01,85.01
αἰσχύνη,41,0.01,85.02
δειπνέω,41,0.01,85.02
Τρώς,41,0.01,85.03
περιτίθημι,41,0.01,85.04
μεθίστημι,41,0.01,85.05
σφάλλω,41,0.01,85.05
Μυτιληναῖοι,41,0.01,85.06
ἀποδημέω,41,0.01,85.07
ἀντιλέγω,41,0.01,85.07
ἔραμαι,41,0.01,85.08
ἆθλον,41,0.01,85.09
τρισχίλιοι,41,0.01,85.1
εἴτε,41,0.01,85.1
Καλλίας,41,0.01,85.11
ἀρέσκω,41,0.01,85.12
Ἀθήνησι,41,0.01,85.12
λιμός,41,0.01,85.13
παράταξις,41,0.01,85.14
Ἰβηρία,41,0.01,85.15
πεζικός,41,0.01,85.15
φάλαγξ,41,0.01,85.16
Κίννας,41,0.01,85.17
Ἀγόρατος,41,0.01,85.17
βιόω,40,0.01,85.18
διδάσκαλος,40,0.01,85.19
ζημία,40,0.01,85.19
ἀπολαύω,40,0.01,85.2
ῥώμη,40,0.01,85.21
πενία,40,0.01,85.22
πρίαμαι,40,0.01,85.22
ἀνάθημα,40,0.01,85.23
φιλότιμος,40,0.01,85.24
ὑπηρετέω,40,0.01,85.24
κατορθόω,40,0.01,85.25
ἐπιδημέω,40,0.01,85.26
πιστός2,40,0.01,85.26
ἑκούσιος,40,0.01,85.27
ὠνέομαι,40,0.01,85.28
δοκιμάζω,40,0.01,85.29
κακία,40,0.01,85.29
κόλπος,40,0.01,85.3
Ἠλεῖος,40,0.01,85.31
ἄνω2,40,0.01,85.31
ταχέως,40,0.01,85.32
ἐπιλαμβάνω,40,0.01,85.33
προπέμπω,40,0.01,85.33
Λακωνικός,40,0.01,85.34
τυραννεύω,40,0.01,85.35
Περσικός,40,0.01,85.36
ὑποχείριος,40,0.01,85.36
καταλέγω,40,0.01,85.37
Ὑστάσπης,40,0.01,85.38
συμπίτνω,40,0.01,85.38
Τρωικός,40,0.01,85.39
ἐκτός,40,0.01,85.4
Ῥωμύλος,40,0.01,85.4
ὀλιγαρχία,39,0.01,85.41
ἀναγράφω,39,0.01,85.42
λοιδορέω,39,0.01,85.42
ὑποτίθημι,39,0.01,85.43
οἴκημα,39,0.01,85.44
θόρυβος,39,0.01,85.44
ἀνάλωμα,39,0.01,85.45
φιλάνθρωπος,39,0.01,85.46
φονεύς,39,0.01,85.47
κόρη,39,0.01,85.47
κρύπτω,39,0.01,85.48
χορηγέω,39,0.01,85.49
ὅποι,39,0.01,85.49
τελέω,39,0.01,85.5
παραβάλλω,39,0.01,85.51
ἀείδω,39,0.01,85.51
θήρα,39,0.01,85.52
Ἀττικός,39,0.01,85.53
παρατίθημι,39,0.01,85.53
πεντακισχίλιοι,39,0.01,85.54
πλεονεξία,39,0.01,85.55
φρουρός,39,0.01,85.55
παιδίον,39,0.01,85.56
τοσόσδε,39,0.01,85.57
μηδέποτε,38,0.01,85.57
ἐπερωτάω,38,0.01,85.58
πιπράσκω,38,0.01,85.59
ἕλκω,38,0.01,85.59
πέρας,38,0.01,85.6
ὡσαύτως,38,0.01,85.61
Ὅμηρος,38,0.01,85.61
εὐφραίνω,38,0.01,85.62
βάσανος,38,0.01,85.63
ὑπέχω,38,0.01,85.63
βεβαιόω,38,0.01,85.64
ἐπιμελής,38,0.01,85.65
ἦθος,38,0.01,85.65
ταύτῃ,38,0.01,85.66
ἐπιδίδωμι,38,0.01,85.67
περιβάλλω,38,0.01,85.67
πορθέω,38,0.01,85.68
συχνός,38,0.01,85.69
βάθος,38,0.01,85.69
συμμαχέω,38,0.01,85.7
ἐπιπλέω,38,0.01,85.71
Εὐθύφρων,38,0.01,85.71
πρόειμι1,37,0.01,85.72
σκοπάω,37,0.01,85.73
Σαλαμίς,37,0.01,85.73
ἀσπάζομαι,37,0.01,85.74
ἐνδεής,37,0.01,85.75
φήμη,37,0.01,85.75
ἀφανής,37,0.01,85.76
Φοῖνιξ,37,0.01,85.76
παραμένω,37,0.01,85.77
ἄπορος,37,0.01,85.78
Μεγαρεύς,37,0.01,85.78
ὅρος,37,0.01,85.79
πεῖρα,37,0.01,85.8
τέμενος,37,0.01,85.8
ὑποδέχομαι,37,0.01,85.81
μίγνυμι,37,0.01,85.82
στερέω,37,0.01,85.82
ἄσμενος,37,0.01,85.83
περιοράω,37,0.01,85.84
Κύπρος,37,0.01,85.84
βοῦς,37,0.01,85.85
λίμνη,37,0.01,85.85
γενεά,37,0.01,85.86
παρουσία,37,0.01,85.87
ῥέω,37,0.01,85.87
ἀληθινός,37,0.01,85.88
ἐπιφάνεια,37,0.01,85.89
Μακεδονία,37,0.01,85.89
Γαῗος,37,0.01,85.9
ἐννοέω,37,0.01,85.91
ζημιόω,36,0.01,85.91
καθαρός,36,0.01,85.92
ἐκτίνω,36,0.01,85.93
συνέδριον,36,0.01,85.93
ἄτοπος,36,0.01,85.94
προσδοκάω,36,0.01,85.94
ἀκόλουθος,36,0.01,85.95
παντελής,36,0.01,85.96
ἐρωτικός,36,0.01,85.96
κατεῖδον,36,0.01,85.97
ἔπος,36,0.01,85.98
ὕπνος,36,0.01,85.98
θεραπεία,36,0.01,85.99
πικρός,36,0.01,85.99
παραβαίνω,36,0.01,86.0
κέρδος,36,0.01,86.01
ἄδηλος,36,0.01,86.01
μηνύω,36,0.01,86.02
ἄγνοια,36,0.01,86.03
εὐεργεσία,36,0.01,86.03
εὐθέως,36,0.01,86.04
ἐπίνοια,36,0.01,86.04
διαλλάσσω,36,0.01,86.05
πλευρά,36,0.01,86.06
