Word,Count,Percentage of total,Cumulative percentage of total
προφέρω,2,0.0,98.29
προσρήσσω,2,0.0,98.29
ἀνακαθίζω,2,0.0,98.29
γεννητός,2,0.0,98.29
φάγος,2,0.0,98.3
οἰνοπότης,2,0.0,98.3
χρεωφειλέτης,2,0.0,98.3
διοδεύω,2,0.0,98.3
Ἰωάννα,2,0.0,98.3
ἀποπνίγω,2,0.0,98.3
ἀποτινάσσω,2,0.0,98.31
σύνειμι,2,0.0,98.31
μεγαλειότης,2,0.0,98.31
φωλεός,2,0.0,98.31
κατασκήνωσις,2,0.0,98.31
ἀναδείκνυμι,2,0.0,98.31
Χοραζίν,2,0.0,98.31
καταβιβάζω,2,0.0,98.32
ἀντιπαρέρχομαι,2,0.0,98.32
ἐπανέρχομαι,2,0.0,98.32
ἐπιούσιος,2,0.0,98.32
ἄνυδρος,2,0.0,98.32
ἡδύοσμος,2,0.0,98.32
φορτίζω,2,0.0,98.32
δεινός,2,0.0,98.33
ἐνεδρεύω,2,0.0,98.33
ἀσσάριον,2,0.0,98.33
κρίνον,2,0.0,98.33
νήθω,2,0.0,98.33
κρίβανος,2,0.0,98.33
διχοτομέω,2,0.0,98.34
πράκτωρ,2,0.0,98.34
δεκαοκτώ,2,0.0,98.34
σάτον,2,0.0,98.34
ἄλευρον,2,0.0,98.34
ὄρνις,2,0.0,98.34
ἀνασπάω,2,0.0,98.34
ἀνάπηρος,2,0.0,98.35
ἐκτελέω,2,0.0,98.35
πρεσβεία,2,0.0,98.35
διαγογγύζω,2,0.0,98.35
ὦμος,2,0.0,98.35
οὐσία,2,0.0,98.35
μίσθιος,2,0.0,98.36
ἔριφος,2,0.0,98.36
ἐπαιτέω,2,0.0,98.36
ἐκμυκτηρίζω,2,0.0,98.36
βιάζω,2,0.0,98.36
κεραία,2,0.0,98.36
ἔνθεν,2,0.0,98.36
ἀχρεῖος,2,0.0,98.37
ἐντός,2,0.0,98.37
ἀστράπτω,2,0.0,98.37
ἀλήθω,2,0.0,98.37
πολλαπλασίων,2,0.0,98.37
αἶνος,2,0.0,98.37
ἀναφαίνω,2,0.0,98.37
αὐστηρός,2,0.0,98.38
τόκος,2,0.0,98.38
Βηθφαγή,2,0.0,98.38
παραβάλλω,2,0.0,98.38
τραυματίζω,2,0.0,98.38
ἄτεκνος,2,0.0,98.38
πτοέω,2,0.0,98.39
λοιμός,2,0.0,98.39
προσδοκία,2,0.0,98.39
προβάλλω,2,0.0,98.39
αὐλίζομαι,2,0.0,98.39
εὐκαιρία,2,0.0,98.39
ἄτερ,2,0.0,98.39
ἐνισχύω,2,0.0,98.4
διϊσχυρίζομαι,2,0.0,98.4
εὔτονος,2,0.0,98.4
προϋπάρχω,2,0.0,98.4
ἐπιφώσκω,2,0.0,98.4
κατακολουθέω,2,0.0,98.4
σκυθρωπός,2,0.0,98.41
παραβιάζομαι,2,0.0,98.41
κλάσις,2,0.0,98.41
Βαρσαβᾶς,2,0.0,98.41
Μαθθίας,2,0.0,98.41
καρδιογνώστης,2,0.0,98.41
πνοή,2,0.0,98.41
Μεσοποταμία,2,0.0,98.42
ἐπιδημέω,2,0.0,98.42
χλευάζω,2,0.0,98.42
εὐφροσύνη,2,0.0,98.42
προκαταγγέλλω,2,0.0,98.42
διαπονέω,2,0.0,98.42
διαχειρίζω,2,0.0,98.42
διαπρίω,2,0.0,98.43
Γαμαλιήλ,2,0.0,98.43
Ἑλληνιστής,2,0.0,98.43
Ἀλεξανδρεύς,2,0.0,98.43
Χαρράν,2,0.0,98.43
μετοικίζω,2,0.0,98.43
κατάσχεσις,2,0.0,98.44
Χανάαν,2,0.0,98.44
Συχέμ,2,0.0,98.44
τεσσαρακονταετής,2,0.0,98.44
δικαστής,2,0.0,98.44
ἐξωθέω,2,0.0,98.44
χολή,2,0.0,98.44
μεσημβρία,2,0.0,98.45
Αἰθίοψ,2,0.0,98.45
περιαστράπτω,2,0.0,98.45
χειραγωγέω,2,0.0,98.45
Ταρσεύς,2,0.0,98.45
Αἰνέας,2,0.0,98.45
Ταβιθᾶ,2,0.0,98.45
Δορκάς,2,0.0,98.46
ὀθόνη,2,0.0,98.46
μηδαμῶς,2,0.0,98.46
ἀναντίρρητος,2,0.0,98.46
Χριστιανός,2,0.0,98.46
Ἅγαβος,2,0.0,98.46
συναθροίζω,2,0.0,98.47
τάραχος,2,0.0,98.47
ἐκπέμπω,2,0.0,98.47
Πάφος,2,0.0,98.47
ἐκδιηγέομαι,2,0.0,98.47
προσλαλέω,2,0.0,98.47
ἐπεγείρω,2,0.0,98.47
Ζεύς,2,0.0,98.48
εἰσπηδάω,2,0.0,98.48
οὐρανόθεν,2,0.0,98.48
ἀνοικοδομέω,2,0.0,98.48
ἐπιστέλλω,2,0.0,98.48
Γαλατικός,2,0.0,98.48
Μυσία,2,0.0,98.49
εὐθυδρομέω,2,0.0,98.49
Λυδία,2,0.0,98.49
ῥαβδοῦχος,2,0.0,98.49
ἀκατάκριτος,2,0.0,98.49
ἀγοραῖος,2,0.0,98.49
πολιτάρχης,2,0.0,98.49
Βέροια,2,0.0,98.5
πάγος,2,0.0,98.5
Ἄρειος,2,0.0,98.5
Ἀθηναῖος,2,0.0,98.5
Δημήτριος,2,0.0,98.5
καταστέλλω,2,0.0,98.5
συστροφή,2,0.0,98.5
Ἀσσός,2,0.0,98.51
ἐκεῖσε,2,0.0,98.51
ἀναβαθμός,2,0.0,98.51
τιμωρέω,2,0.0,98.51
ἀνετάζω,2,0.0,98.51
κονιάω,2,0.0,98.51
διαγιγνώσκω,2,0.0,98.52
ἐνέδρα,2,0.0,98.52
ἱππεύς,2,0.0,98.52
Λυσίας,2,0.0,98.52
ἔγκλημα,2,0.0,98.52
Τέρτυλλος,2,0.0,98.52
βεβηλόω,2,0.0,98.52
εὔθυμος,2,0.0,98.53
διετία,2,0.0,98.53
Σεβαστός,2,0.0,98.53
δεσμώτης,2,0.0,98.53
Ἰούλιος,2,0.0,98.53
ὑποπλέω,2,0.0,98.53
πέλαγος,2,0.0,98.53
Ἀλεξανδρινός,2,0.0,98.54
παραλέγω,2,0.0,98.54
παραινέω,2,0.0,98.54
τεσσαρεσκαιδέκατος,2,0.0,98.54
βολίζω,2,0.0,98.54
ὄργυια,2,0.0,98.54
πρῷρα,2,0.0,98.55
πυρά,2,0.0,98.55
συστρέφω,2,0.0,98.55
ἐμπίμπρημι,2,0.0,98.55
Πόπλιος,2,0.0,98.55
παχύνω,2,0.0,98.55
καταμύω,2,0.0,98.55
Ἀράμ,2,0.0,98.56
Σαλμών,2,0.0,98.56
Βόες,2,0.0,98.56
Ῥοβοάμ,2,0.0,98.56
Ἀσάφ,2,0.0,98.56
Ἰωσαφάτ,2,0.0,98.56
Ἰωράμ,2,0.0,98.57
Ὀζίας,2,0.0,98.57
Ἰωαθάμ,2,0.0,98.57
Ἀχάζ,2,0.0,98.57
Ἐζεκίας,2,0.0,98.57
Ἰωσίας,2,0.0,98.57
Ἰεχονίας,2,0.0,98.57
Ἀβιοῦς,2,0.0,98.58
Ἐλιακίμ,2,0.0,98.58
Ἀζώρ,2,0.0,98.58
Σαδώκ,2,0.0,98.58
Ἀχίμ,2,0.0,98.58
Ἐλιούδ,2,0.0,98.58
Ἐλεάζαρ,2,0.0,98.58
Ματθάν,2,0.0,98.59
ἐνθυμέομαι,2,0.0,98.59
ἀκριβόω,2,0.0,98.59
σεληνιάζομαι,2,0.0,98.59
ῥαπίζω,2,0.0,98.59
ἀρκετός,2,0.0,98.59
βροχή,2,0.0,98.6
οἰκιακός,2,0.0,98.6
ζυγός,2,0.0,98.6
ἀναίτιος,2,0.0,98.6
θεριστής,2,0.0,98.6
φράζω,2,0.0,98.6
ἀγγεῖον,2,0.0,98.6
μεταίρω,2,0.0,98.61
καταποντίζω,2,0.0,98.61
διστάζω,2,0.0,98.61
ψευδομαρτυρία,2,0.0,98.61
πυρράζω,2,0.0,98.61
δίδραχμον,2,0.0,98.61
εὐνουχίζω,2,0.0,98.62
μισθόω,2,0.0,98.62
καθηγητής,2,0.0,98.62
συντάσσω,2,0.0,98.62
ἀθῷος,2,0.0,98.62
χλαμύς,2,0.0,98.62
ἔννυχος,1,0.0,98.62
καταδιώκω,1,0.0,98.62
ἀλλαχοῦ,1,0.0,98.62
κωμόπολις,1,0.0,98.63
ἀποστεγάζω,1,0.0,98.63
ἐπιρράπτω,1,0.0,98.63
Ἀβιαθάρ,1,0.0,98.63
συλλυπέω,1,0.0,98.63
Ἰδουμαία,1,0.0,98.63
Βοανηργές,1,0.0,98.63
Θαδδαῖος,1,0.0,98.63
μηκύνω,1,0.0,98.63
προσκεφάλαιον,1,0.0,98.63
κατοίκησις,1,0.0,98.63
κατακόπτω,1,0.0,98.63
δισχίλιοι,1,0.0,98.63
ταλιθά,1,0.0,98.64
κούμ,1,0.0,98.64
σπεκουλάτωρ,1,0.0,98.64
προσορμίζω,1,0.0,98.64
περιτρέχω,1,0.0,98.64
ξέστης,1,0.0,98.64
χαλκίον,1,0.0,98.64
κορβᾶν,1,0.0,98.64
παρόμοιος,1,0.0,98.64
ὑπερηφανία,1,0.0,98.64
Συροφοινίκισσα,1,0.0,98.64
μογιλάλος,1,0.0,98.64
ἐφφαθά,1,0.0,98.64
ὑπερπερισσῶς,1,0.0,98.65
Δαλμανουθά,1,0.0,98.65
ἀναστενάζω,1,0.0,98.65
δηλαυγῶς,1,0.0,98.65
στίλβω,1,0.0,98.65
κναφεύς,1,0.0,98.65
ἐξάπινα,1,0.0,98.65
τρίζω,1,0.0,98.65
κυλίω,1,0.0,98.65
παιδιόθεν,1,0.0,98.65
ἐπισυντρέχω,1,0.0,98.65
σκώληξ,1,0.0,98.65
ἄναλος,1,0.0,98.65
κατευλογέω,1,0.0,98.66
τρυμαλιά,1,0.0,98.66
προσπορεύομαι,1,0.0,98.66
Τιμαῖος,1,0.0,98.66
Βαρτιμαῖος,1,0.0,98.66
ἀναπηδάω,1,0.0,98.66
ἄμφοδον,1,0.0,98.66
στιβάς,1,0.0,98.66
ὑπολήνιον,1,0.0,98.66
κεφαλαιόω,1,0.0,98.66
ἀγρεύω,1,0.0,98.66
νουνεχής,1,0.0,98.66
προμεριμνάω,1,0.0,98.66
ἀπόδημος,1,0.0,98.66
ἀλεκτοροφωνία,1,0.0,98.67
μυρίζω,1,0.0,98.67
ἀπαντάω,1,0.0,98.67
ἐκπερισσῶς,1,0.0,98.67
σύσσημον,1,0.0,98.67
προαύλιον,1,0.0,98.67
στασιαστής,1,0.0,98.67
σμυρνίζω,1,0.0,98.67
οὐά,1,0.0,98.67
προσάββατον,1,0.0,98.67
δωρέω,1,0.0,98.67
ἐνειλέω,1,0.0,98.67
ἀνακυλίω,1,0.0,98.67
θανάσιμος,1,0.0,98.68
Πάτμος,1,0.0,98.68
ποδήρης,1,0.0,98.68
Ἀντείπας,1,0.0,98.68
Βαλαάμ,1,0.0,98.68
Βαλάκ,1,0.0,98.68
Ἰεζάβελ,1,0.0,98.68
νεφρός,1,0.0,98.68
κεραμικός,1,0.0,98.68
χλιαρός,1,0.0,98.68
ἐμέω,1,0.0,98.68
κολλύριον,1,0.0,98.68
ἐγχρίω,1,0.0,98.68
ζηλεύω,1,0.0,98.69
σμαράγδινος,1,0.0,98.69
κατασφραγίζω,1,0.0,98.69
τόξον,1,0.0,98.69
κριθή,1,0.0,98.69
τρίχινος,1,0.0,98.69
ὄλονθος,1,0.0,98.69
ἑλίσσω,1,0.0,98.69
Ῥουβῆν,1,0.0,98.69
Γάδ,1,0.0,98.69
Ἰσσαχάρ,1,0.0,98.69
ἡμιώριον,1,0.0,98.69
πλήσσω,1,0.0,98.69
Ἑλληνικός,1,0.0,98.7
Ἀπολλύων,1,0.0,98.7
Ἀβαδδών,1,0.0,98.7
ἱππικός,1,0.0,98.7
δισμυριάς,1,0.0,98.7
πύρινος,1,0.0,98.7
ὑακίνθινος,1,0.0,98.7
θειώδης,1,0.0,98.7
χάλκεος,1,0.0,98.7
κλέμμα,1,0.0,98.7
μυκάομαι,1,0.0,98.7
Μιχαήλ,1,0.0,98.7
ποταμοφόρητος,1,0.0,98.7
πάρδαλις,1,0.0,98.7
ἄρκος,1,0.0,98.71
ἄκρατος,1,0.0,98.71
βότρυς,1,0.0,98.71
ἀκμάζω,1,0.0,98.71
μασάομαι,1,0.0,98.71
βάτραχος,1,0.0,98.71
Ἁρμαγεδών,1,0.0,98.71
ταλαντιαῖος,1,0.0,98.71
στρῆνος,1,0.0,98.71
διπλόω,1,0.0,98.71
σιρικός,1,0.0,98.71
θύϊνος,1,0.0,98.71
ἐλεφάντινος,1,0.0,98.71
σίδηρος,1,0.0,98.72
μάρμαρος,1,0.0,98.72
κιννάμωμον,1,0.0,98.72
ἄμωμον,1,0.0,98.72
σεμίδαλις,1,0.0,98.72
ῥέδη,1,0.0,98.72
ὀπώρα,1,0.0,98.72
λιπαρός,1,0.0,98.72
τιμιότης,1,0.0,98.72
ὅρμημα,1,0.0,98.72
μουσικός,1,0.0,98.72
σαλπιγκτής,1,0.0,98.72
περιρρίπτω,1,0.0,98.72
Παντοκράτωρ,1,0.0,98.73
μηρός,1,0.0,98.73
πελεκίζω,1,0.0,98.73
Γώγ,1,0.0,98.73
Μαγώγ,1,0.0,98.73
κυκλεύω,1,0.0,98.73
κρυσταλλίζω,1,0.0,98.73
τετράγωνος,1,0.0,98.73
ἐνδώμησις,1,0.0,98.73
σάπφειρος,1,0.0,98.73
χαλκηδών,1,0.0,98.73
σμάραγδος,1,0.0,98.73
σαρδόνυξ,1,0.0,98.73
χρυσόλιθος,1,0.0,98.74
βήρυλλος,1,0.0,98.74
τοπάζιον,1,0.0,98.74
χρυσόπρασος,1,0.0,98.74
ὑάκινθος,1,0.0,98.74
δωδέκατος,1,0.0,98.74
ἀμέθυστος,1,0.0,98.74
διαυγής,1,0.0,98.74
κατάθεμα,1,0.0,98.74
ῥυπαίνω,1,0.0,98.74
Χλόη,1,0.0,98.74
συζητητής,1,0.0,98.74
ἀγενής,1,0.0,98.74
πειθός,1,0.0,98.75
ἀπόδειξις,1,0.0,98.75
γεώργιον,1,0.0,98.75
ἀρχιτέκτων,1,0.0,98.75
καλάμη,1,0.0,98.75
δράσσομαι,1,0.0,98.75
σύνοιδα,1,0.0,98.75
ἐπιθανάτιος,1,0.0,98.75
γυμνιτεύω,1,0.0,98.75
ἀστατέω,1,0.0,98.75
δυσφημέω,1,0.0,98.75
περικάθαρμα,1,0.0,98.75
περίψημα,1,0.0,98.75
ἑορτάζω,1,0.0,98.75
ἐξαίρω,1,0.0,98.76
μήτιγε,1,0.0,98.76
ἀπολούω,1,0.0,98.76
σύμφωνος,1,0.0,98.76
συγγνώμη,1,0.0,98.76
ἐπισπάω,1,0.0,98.76
ἀπελεύθερος,1,0.0,98.76
λύσις,1,0.0,98.76
βρόχος,1,0.0,98.76
εὐπάρεδρος,1,0.0,98.76
ἀπερίσπαστος,1,0.0,98.76
ὑπέρακμος,1,0.0,98.76
εἰδωλεῖον,1,0.0,98.76
κημόω,1,0.0,98.77
ἐγκοπή,1,0.0,98.77
συμμερίζω,1,0.0,98.77
παρεδρεύω,1,0.0,98.77
ἀέκων,1,0.0,98.77
ἀδάπανος,1,0.0,98.77
πυκτεύω,1,0.0,98.77
δουλαγωγέω,1,0.0,98.77
καταστόρνυμι,1,0.0,98.77
ἐπιθυμητής,1,0.0,98.77
παίζω,1,0.0,98.77
ὀλοθρευτής,1,0.0,98.77
τυπικός,1,0.0,98.77
ἔκβασις,1,0.0,98.78
μάκελλον,1,0.0,98.78
ἱερόθυτος,1,0.0,98.78
κόμη,1,0.0,98.78
φιλόνικος,1,0.0,98.78
ὄσφρησις,1,0.0,98.78
ἀσχήμων,1,0.0,98.78
εὐσχημοσύνη,1,0.0,98.78
ἀντίλαμψις,1,0.0,98.78
κυβέρνησις,1,0.0,98.78
ἠχέω,1,0.0,98.78
κύμβαλον,1,0.0,98.78
χρηστεύομαι,1,0.0,98.78
περπερεύομαι,1,0.0,98.79
αἴνιγμα,1,0.0,98.79
παραμυθία,1,0.0,98.79
ἄψυχος,1,0.0,98.79
αὐλός,1,0.0,98.79
εὔσημος,1,0.0,98.79
νηπιάζω,1,0.0,98.79
ἑτερόγλωσσος,1,0.0,98.79
διερμηνευτής,1,0.0,98.79
ὡσπερεί,1,0.0,98.79
ἔκτρωμα,1,0.0,98.79
τάγμα,1,0.0,98.79
νή,1,0.0,98.79
θηριομαχέω,1,0.0,98.79
ἦθος,1,0.0,98.8
ὁμιλία,1,0.0,98.8
ἐκνήφω,1,0.0,98.8
πτηνός,1,0.0,98.8
ἄτομος,1,0.0,98.8
ῥιπή,1,0.0,98.8
ἀμετακίνητος,1,0.0,98.8
πάροδος,1,0.0,98.8
ἀνδρίζω,1,0.0,98.8
Φορτουνᾶτος,1,0.0,98.8
Ἀχαϊκός,1,0.0,98.8
μαράν,1,0.0,98.8
ἀθά,1,0.0,98.8
πολυμερῶς,1,0.0,98.81
πολύτροπος,1,0.0,98.81
ἀπαύγασμα,1,0.0,98.81
χαρακτήρ,1,0.0,98.81
εὐθύτης,1,0.0,98.81
λειτουργικός,1,0.0,98.81
παραρρέω,1,0.0,98.81
συνεπιμαρτυρέω,1,0.0,98.81
θέλησις,1,0.0,98.81
δήπου,1,0.0,98.81
θεράπων,1,0.0,98.81
δοκιμασία,1,0.0,98.81
ἐπικραίνω,1,0.0,98.81
κῶλον,1,0.0,98.82
Σαββατισμός,1,0.0,98.82
τομός,1,0.0,98.82
διικνέομαι,1,0.0,98.82
ἁρμός,1,0.0,98.82
μυελός,1,0.0,98.82
κριτικός,1,0.0,98.82
ἔννοια,1,0.0,98.82
ἀφανής,1,0.0,98.82
τραχηλίζω,1,0.0,98.82
μετριοπαθέω,1,0.0,98.82
καθώσπερ,1,0.0,98.82
ἱκετηρία,1,0.0,98.82
προσαγορεύω,1,0.0,98.83
δυσερμήνευτος,1,0.0,98.83
ἄπειρος,1,0.0,98.83
αἰσθητήριον,1,0.0,98.83
ἕξις,1,0.0,98.83
ἀνακαινίζω,1,0.0,98.83
παραπίπτω,1,0.0,98.83
ἀνασταυρόω,1,0.0,98.83
παραδειγματίζω,1,0.0,98.83
βοτάνη,1,0.0,98.83
γεωργέω,1,0.0,98.83
καῦσις,1,0.0,98.83
μεσιτεύω,1,0.0,98.83
πρόδρομος,1,0.0,98.83
κοπή,1,0.0,98.84
ἀπάτωρ,1,0.0,98.84
ἀμήτωρ,1,0.0,98.84
ἀγενεαλόγητος,1,0.0,98.84
ἀφομοιόω,1,0.0,98.84
ἀκροθίνιον,1,0.0,98.84
γενεαλογέω,1,0.0,98.84
ἔπος,1,0.0,98.84
Λευείς,1,0.0,98.84
Λευιτικός,1,0.0,98.84
κατάδηλος,1,0.0,98.84
ἀκατάλυτος,1,0.0,98.84
ἐπεισαγωγή,1,0.0,98.84
ἔγγυος,1,0.0,98.85
ἀπαράβατος,1,0.0,98.85
πήγνυμι,1,0.0,98.85
ἀφανισμός,1,0.0,98.85
θυμιατήριον,1,0.0,98.85
στάμνος,1,0.0,98.85
Χερουβίμ,1,0.0,98.85
κατασκιάζω,1,0.0,98.85
ἀγνόημα,1,0.0,98.85
διόρθωσις,1,0.0,98.85
δάμαλις,1,0.0,98.85
καθαρότης,1,0.0,98.85
αἱματεκχυσία,1,0.0,98.85
ἀντίτυπος,1,0.0,98.86
κεφαλίς,1,0.0,98.86
πρόσφατος,1,0.0,98.86
ἀκλινής,1,0.0,98.86
ἐκδοχή,1,0.0,98.86
τιμωρία,1,0.0,98.86
ἐνυβρίζω,1,0.0,98.86
ἄθλησις,1,0.0,98.86
θεατρίζω,1,0.0,98.86
ὑποστολή,1,0.0,98.86
Κάϊν,1,0.0,98.86
μισθαποδότης,1,0.0,98.86
μηδέπω,1,0.0,98.86
εὐλαβέομαι,1,0.0,98.87
δημιουργός,1,0.0,98.87
ἀναρίθμητος,1,0.0,98.87
ἐκβαίνω,1,0.0,98.87
τρίμηνος,1,0.0,98.87
διάταγμα,1,0.0,98.87
συγκακουχέομαι,1,0.0,98.87
ἀποβλέπω,1,0.0,98.87
καρτερέω,1,0.0,98.87
πρόσχυσις,1,0.0,98.87
ὀλοθρεύω,1,0.0,98.87
συναπόλλυμι,1,0.0,98.87
κατάσκοπος,1,0.0,98.87
ἐπιλείπω,1,0.0,98.87
Γεδεών,1,0.0,98.88
Βαράκ,1,0.0,98.88
Σαμψών,1,0.0,98.88
Ἰεφθάε,1,0.0,98.88
καταγωνίζομαι,1,0.0,98.88
τυμπανίζω,1,0.0,98.88
ἐμπαιγμός,1,0.0,98.88
πρίζω,1,0.0,98.88
κακουχέω,1,0.0,98.88
μηλωτή,1,0.0,98.88
δέρμα,1,0.0,98.88
αἴγειος,1,0.0,98.88
προβλέπω,1,0.0,98.88
νέφος,1,0.0,98.89
ὄγκος,1,0.0,98.89
εὐπερίστατος,1,0.0,98.89
τελειωτής,1,0.0,98.89
ἀναλογίζομαι,1,0.0,98.89
ἀντικαθίστημι,1,0.0,98.89
ἀνταγωνίζομαι,1,0.0,98.89
ἐκλανθάνω,1,0.0,98.89
ὀλιγωρέω,1,0.0,98.89
νόθος,1,0.0,98.89
τροχιά,1,0.0,98.89
πρωτοτόκια,1,0.0,98.89
μετέπειτα,1,0.0,98.89
γνόφος,1,0.0,98.9
ζόφος,1,0.0,98.9
θύελλα,1,0.0,98.9
φαντάζω,1,0.0,98.9
πανήγυρις,1,0.0,98.9
δέος,1,0.0,98.9
καταναλίσκω,1,0.0,98.9
ἀπόκριμα,1,0.0,98.9
συνυπουργέω,1,0.0,98.9
ἐλαφρία,1,0.0,98.9
ἐπιτιμία,1,0.0,98.9
καπηλεύω,1,0.0,98.9
συστατικός,1,0.0,98.9
μέλαν,1,0.0,98.91
ἱκανότης,1,0.0,98.91
ἐντυπόω,1,0.0,98.91
κατοπτρίζω,1,0.0,98.91
ἀπολέγω,1,0.0,98.91
δολόω,1,0.0,98.91
αὐγάζω,1,0.0,98.91
παραυτίκα,1,0.0,98.91
οἰκητήριον,1,0.0,98.91
ἐπακούω,1,0.0,98.91
προσκοπή,1,0.0,98.91
ἁγνότης,1,0.0,98.91
δυσφημία,1,0.0,98.91
εὐφημία,1,0.0,98.92
ἑτεροζυγέω,1,0.0,98.92
μετοχή,1,0.0,98.92
συμφώνησις,1,0.0,98.92
Βελιάρ,1,0.0,98.92
συγκατάθεσις,1,0.0,98.92
ἐμπεριπατέω,1,0.0,98.92
εἰσδέχομαι,1,0.0,98.92
μολυσμός,1,0.0,98.92
ἀγανάκτησις,1,0.0,98.92
πτωχεύω,1,0.0,98.92
ἐλαττονέω,1,0.0,98.92
ἁδροτής,1,0.0,98.92
ἀπαρασκεύαστος,1,0.0,98.92
προκαταρτίζω,1,0.0,98.93
προαιρέω,1,0.0,98.93
δότης,1,0.0,98.93
ἱλαρός,1,0.0,98.93
πένης,1,0.0,98.93
χορηγέω,1,0.0,98.93
ἀνεκδιήγητος,1,0.0,98.93
ὀχύρωμα,1,0.0,98.93
ἐκφοβέω,1,0.0,98.93
ἐγκρίνω,1,0.0,98.93
ὑπερεκτείνω,1,0.0,98.93
ὑπερέκεινα,1,0.0,98.93
ἁρμόζω,1,0.0,98.93
συλάω,1,0.0,98.94
ἀβαρής,1,0.0,98.94
ψευδαπόστολος,1,0.0,98.94
δόλιος,1,0.0,98.94
παραφρονέω,1,0.0,98.94
ὑπερβαλλόντως,1,0.0,98.94
πεντάκις,1,0.0,98.94
νυχθήμερον,1,0.0,98.94
βυθός,1,0.0,98.94
δίψος,1,0.0,98.94
ἐθνάρχης,1,0.0,98.94
Ἁρέτας,1,0.0,98.94
Δαμασκηνός,1,0.0,98.94
σαργάνη,1,0.0,98.95
ἄρρητος,1,0.0,98.95
σκόλοψ,1,0.0,98.95
ἐπισκηνόω,1,0.0,98.95
ἡσσάομαι,1,0.0,98.95
ἐκδαπανάω,1,0.0,98.95
πάνουργος,1,0.0,98.95
συναποστέλλω,1,0.0,98.95
ψιθυρισμός,1,0.0,98.95
φυσίωσις,1,0.0,98.95
κατάρτισις,1,0.0,98.95
ἀνεμίζομαι,1,0.0,98.95
ῥιπίζω,1,0.0,98.95
εὐπρέπεια,1,0.0,98.96
μαραίνω,1,0.0,98.96
ἀπείραστος,1,0.0,98.96
ἐξέλκω,1,0.0,98.96
δελεάζω,1,0.0,98.96
παραλλαγή,1,0.0,98.96
ἀποσκίασμα,1,0.0,98.96
τροπή,1,0.0,98.96
ῥυπαρία,1,0.0,98.96
ἔμφυτος,1,0.0,98.96
ἐπιλησμονή,1,0.0,98.96
ποίησις,1,0.0,98.96
θρῆσκος,1,0.0,98.96
χρυσοδακτύλιος,1,0.0,98.96
προσωποληπτέω,1,0.0,98.97
ἀνέλεος,1,0.0,98.97
ἐφήμερος,1,0.0,98.97
ἐπιτήδειος,1,0.0,98.97
φρίσσω,1,0.0,98.97
αὐχέω,1,0.0,98.97
ὕλη,1,0.0,98.97
τροχός,1,0.0,98.97
ἐνάλιος,1,0.0,98.97
θανατηφόρος,1,0.0,98.97
ὁμοίωσις,1,0.0,98.97
χρή,1,0.0,98.97
βρύω,1,0.0,98.97
ἁλυκός,1,0.0,98.98
ἐπιστήμων,1,0.0,98.98
δαιμονιώδης,1,0.0,98.98
εὐπειθής,1,0.0,98.98
ἀδιάκριτος,1,0.0,98.98
φιλία,1,0.0,98.98
κενῶς,1,0.0,98.98
κατοικίζω,1,0.0,98.98
ταλαιπωρέω,1,0.0,98.98
μετατρέπω,1,0.0,98.98
γέλως,1,0.0,98.98
κατήφεια,1,0.0,98.98
νομοθέτης,1,0.0,98.98
ἐμπορεύομαι,1,0.0,98.99
ἀλαζονεία,1,0.0,98.99
ὀλολύζω,1,0.0,98.99
σήπω,1,0.0,98.99
σητόβρωτος,1,0.0,98.99
κατιόομαι,1,0.0,98.99
ἀμάω,1,0.0,98.99
ἀφυστερέω,1,0.0,98.99
βοή,1,0.0,98.99
τρυφάω,1,0.0,98.99
πρώϊμος,1,0.0,98.99
ὄψιμος,1,0.0,98.99
κακοπάθεια,1,0.0,98.99
Ἰώβ,1,0.0,99.0
πολύσπλαγχνος,1,0.0,99.0
ἐξομολογέομαι,1,0.0,99.0
αἴσθησις,1,0.0,99.0
εἰλικρινής,1,0.0,99.0
πτύρω,1,0.0,99.0
παραμύθιον,1,0.0,99.0
σύμψυχος,1,0.0,99.0
κενοδοξία,1,0.0,99.0
ἁρπαγμός,1,0.0,99.0
ὑπερυψόω,1,0.0,99.0
καταχθόνιος,1,0.0,99.0
ἀπουσία,1,0.0,99.0
εὐψυχέω,1,0.0,99.0
ἰσόψυχος,1,0.0,99.01
ἄλυπος,1,0.0,99.01
παραβολεύομαι,1,0.0,99.01
κατατομή,1,0.0,99.01
ὀκταήμερος,1,0.0,99.01
σκύβαλον,1,0.0,99.01
συμμορφίζω,1,0.0,99.01
ἐξανάστασις,1,0.0,99.01
ἐπεκτείνω,1,0.0,99.01
σκοπός,1,0.0,99.01
ἑτέρως,1,0.0,99.01
συμμιμητής,1,0.0,99.01
πολίτευμα,1,0.0,99.01
ἐπιπόθητος,1,0.0,99.02
Εὐοδία,1,0.0,99.02
Συντύχη,1,0.0,99.02
σύζυγος,1,0.0,99.02
Κλήμης,1,0.0,99.02
προσφιλής,1,0.0,99.02
εὔφημος,1,0.0,99.02
ἀναθάλλω,1,0.0,99.02
ἀκαιρέω,1,0.0,99.02
αὐτάρκης,1,0.0,99.02
μυέω,1,0.0,99.02
λῆμψις,1,0.0,99.02
Φιλιππήσιος,1,0.0,99.02
Φιλήμων,1,0.0,99.03
Ἀπφία,1,0.0,99.03
ἄχρηστος,1,0.0,99.03
ἀποτίνω,1,0.0,99.03
